date,value
2018-06-02T05:01:06,57
2018-06-02T05:05:57,58
2018-06-02T05:12:23,55
2018-06-02T05:17:13,57
2018-06-02T05:22:06,54
2018-06-02T05:26:10,54
2018-06-02T05:31:25,54
2018-06-02T05:38:56,54
2018-06-02T05:41:31,55
2018-06-02T05:47:02,54
2018-06-02T05:51:54,53
2018-06-02T05:56:09,54
2018-06-02T06:01:35,51
2018-06-02T06:06:05,49
2018-06-02T06:11:57,51
2018-06-02T06:16:17,52
2018-06-02T06:21:55,50
2018-06-02T06:26:03,50
2018-06-02T06:31:44,48
2018-06-02T06:36:56,49
2018-06-02T06:41:21,48
2018-06-02T06:46:16,49
2018-06-02T06:51:57,50
2018-06-02T06:57:02,49
2018-06-02T07:01:32,51
2018-06-02T07:06:03,49
2018-06-02T07:12:05,50
2018-06-02T07:16:05,59
2018-06-02T07:22:36,51
2018-06-02T07:26:26,54
2018-06-02T07:31:06,53
2018-06-02T07:38:01,62
2018-06-02T07:45:17,77
2018-06-02T07:54:29,82
2018-06-02T07:59:50,81
2018-06-02T08:02:52,79
2018-06-02T08:10:03,72
2018-06-02T08:11:34,72
2018-06-02T08:16:58,72
2018-06-02T08:23:40,68
2018-06-02T08:27:05,67
2018-06-02T08:32:42,69
2018-06-02T08:37:12,68
2018-06-02T08:42:21,67
2018-06-02T08:53:36,77
2018-06-02T09:03:00,87
2018-06-02T09:06:15,86
2018-06-02T09:12:41,83
2018-06-02T09:30:10,81
2018-06-02T09:32:26,72
2018-06-02T09:38:26,75
2018-06-02T09:46:00,95
2018-06-02T09:41:58,70
2018-06-02T09:46:24,88
2018-06-02T09:55:27,79
2018-06-02T09:59:27,74
2018-06-02T10:13:28,74
2018-06-02T10:17:21,66
2018-06-02T10:25:18,75
2018-06-02T10:28:56,73
2018-06-02T10:31:46,70
2018-06-02T10:35:59,67
2018-06-02T10:43:46,65
2018-06-02T10:50:32,68
2018-06-02T10:52:05,67
2018-06-02T10:56:20,67
2018-06-02T11:00:58,67
2018-06-02T11:09:56,70
2018-06-02T11:14:28,78
2018-06-02T11:20:18,68
2018-06-02T11:21:53,68
2018-06-02T11:28:45,68
2018-06-02T11:33:31,72
2018-06-02T11:38:26,81
2018-06-02T11:43:15,70
2018-06-02T11:50:38,70
2018-06-02T11:55:32,75
2018-06-02T11:57:46,75
2018-06-02T12:04:43,71
2018-06-02T12:06:30,72
2018-06-02T12:11:31,74
2018-06-02T12:16:54,79
2018-06-02T12:21:42,57
2018-06-02T12:27:05,79
2018-06-02T12:35:30,88
2018-06-02T12:38:22,73
2018-06-02T12:42:20,72
2018-06-02T12:47:50,76
2018-06-02T12:53:19,77
2018-06-02T12:57:36,78
2018-06-02T13:02:53,74
2018-06-02T13:06:48,76
2018-06-02T13:15:55,74
2018-06-02T13:17:15,71
2018-06-02T13:21:40,66
2018-06-02T13:26:46,64
2018-06-02T13:32:41,62
2018-06-02T13:35:58,60
2018-06-02T13:41:03,60
2018-06-02T13:46:14,59
2018-06-02T13:54:10,56
2018-06-02T13:56:26,56
2018-06-02T14:01:02,55
2018-06-02T14:05:57,55
2018-06-02T14:12:32,56
2018-06-02T14:15:58,59
2018-06-02T14:23:14,61
2018-06-02T14:25:58,69
2018-06-02T14:33:13,62
2018-06-02T14:39:46,58
2018-06-02T14:43:57,53
2018-06-02T14:46:19,54
2018-06-02T14:54:24,54
2018-06-02T15:00:39,54
2018-06-02T15:01:59,56
2018-06-02T15:07:53,75
2018-06-02T15:11:48,58
2018-06-02T15:20:10,63
2018-06-02T15:25:34,59
2018-06-02T15:30:01,59
2018-06-02T15:31:08,59
2018-06-02T15:40:52,61
2018-06-02T15:45:27,62
2018-06-02T15:46:30,63
2018-06-02T15:53:23,61
2018-06-02T15:56:29,61
2018-06-02T16:02:40,60
2018-06-02T16:07:31,61
2018-06-02T16:15:41,61
2018-06-02T16:17:47,59
2018-06-02T16:21:57,59
2018-06-02T16:26:12,59
2018-06-02T16:33:14,58
2018-06-02T16:36:34,60
2018-06-02T16:42:56,71
2018-06-02T16:49:24,62
2018-06-02T16:51:21,59
2018-06-03T00:44:09,74
2018-06-03T00:48:37,59
2018-06-03T00:49:56,57
2018-06-03T00:50:11,58
2018-06-03T00:53:01,61
2018-06-03T00:55:37,62
2018-06-03T01:00:37,62
2018-06-03T01:06:44,61
2018-06-03T01:10:39,61
2018-06-03T01:15:45,60
2018-06-03T01:21:10,60
2018-06-03T01:26:41,60
2018-06-03T01:30:36,66
2018-06-03T01:35:38,64
2018-06-03T01:41:03,62
2018-06-03T01:45:44,62
2018-06-03T01:50:49,62
2018-06-03T01:55:41,60
2018-06-03T02:00:56,58
2018-06-03T02:05:47,58
2018-06-03T02:11:02,57
2018-06-03T02:16:33,57
2018-06-03T02:21:33,57
2018-06-03T02:27:20,59
2018-06-03T02:31:50,55
2018-06-03T02:36:16,55
2018-06-03T02:41:01,54
2018-06-03T02:47:15,57
2018-06-03T02:50:52,55
2018-06-03T02:55:44,55
2018-06-03T03:03:24,57
2018-06-03T03:07:13,51
2018-06-03T03:11:35,49
2018-06-03T03:15:42,51
2018-06-03T03:20:57,53
2018-06-03T03:25:38,54
2018-06-03T03:32:43,50
2018-06-03T03:36:19,51
2018-06-03T03:41:44,49
2018-06-03T03:46:31,54
2018-06-03T03:51:51,52
2018-06-03T03:56:02,50
2018-06-03T04:00:42,51
2018-06-03T04:05:58,49
2018-06-03T04:10:38,51
2018-06-03T04:17:27,49
2018-06-03T04:20:42,49
2018-06-03T04:27:23,48
2018-06-03T04:30:38,49
2018-06-03T04:35:38,50
2018-06-03T04:41:25,50
2018-06-03T04:45:47,50
2018-06-03T04:50:36,50
2018-06-03T04:56:05,51
2018-06-03T05:00:47,54
2018-06-03T05:07:00,49
2018-06-03T05:10:39,50
2018-06-03T05:16:04,50
2018-06-03T05:20:45,50
2018-06-03T05:26:51,50
2018-06-03T05:30:56,51
2018-06-03T05:35:36,49
2018-06-03T05:41:28,52
2018-06-03T05:46:39,52
2018-06-03T05:51:14,51
2018-06-03T05:57:31,53
2018-06-03T06:01:31,49
2018-06-03T06:05:41,50
2018-06-03T06:13:07,52
2018-06-03T06:16:07,49
2018-06-03T06:21:23,49
2018-06-03T06:25:38,50
2018-06-03T06:30:40,49
2018-06-03T06:35:40,48
2018-06-03T06:40:36,48
2018-06-03T06:45:50,47
2018-06-03T06:51:07,47
2018-06-03T06:59:49,56
2018-06-03T07:01:24,52
2018-06-03T07:05:48,49
2018-06-03T07:10:35,50
2018-06-03T07:16:05,48
2018-06-03T07:20:56,49
2018-06-03T07:25:52,49
2018-06-03T07:30:36,50
2018-06-03T07:35:38,49
2018-06-03T07:41:14,50
2018-06-03T07:45:39,51
2018-06-03T07:50:51,47
2018-06-03T07:56:01,48
2018-06-03T08:00:52,48
2018-06-03T08:05:57,48
2018-06-03T08:10:38,46
2018-06-03T08:16:31,47
2018-06-03T08:21:22,48
2018-06-03T08:25:50,47
2018-06-03T08:30:37,48
2018-06-03T08:35:57,49
2018-06-03T08:43:43,74
2018-06-03T08:51:08,84
2018-06-03T09:05:02,86
2018-06-03T09:09:47,83
2018-06-03T09:19:42,68
2018-06-03T09:25:34,70
2018-06-03T09:27:44,70
2018-06-03T09:33:16,69
2018-06-03T09:39:06,70
2018-06-03T09:40:41,71
2018-06-03T09:56:11,85
2018-06-03T09:45:49,71
2018-06-03T10:16:36,77
2018-06-03T10:20:35,83
2018-06-03T10:29:15,75
2018-06-03T10:35:10,80
2018-06-03T10:43:58,95
2018-06-03T10:48:17,92
2018-06-03T10:39:19,77
2018-06-03T10:57:42,88
2018-06-03T10:51:29,80
2018-06-03T11:04:52,75
2018-06-03T11:07:14,76
2018-06-03T11:15:09,72
2018-06-03T11:20:08,70
2018-06-03T11:25:16,67
2018-06-03T11:28:10,65
2018-06-03T11:33:22,59
2018-06-03T11:39:05,71
2018-06-03T11:42:33,77
2018-06-03T11:46:27,68
2018-06-03T12:00:08,73
2018-06-03T12:01:31,74
2018-06-03T12:08:39,67
2018-06-03T12:13:15,68
2018-06-03T12:18:34,64
2018-06-03T12:23:49,64
2018-06-03T12:26:34,62
2018-06-03T12:30:51,67
2018-06-03T12:45:00,78
2018-06-03T12:47:44,74
2018-06-03T12:53:10,71
2018-06-03T12:59:02,67
2018-06-03T13:02:10,68
2018-06-03T13:05:41,71
2018-06-03T13:15:26,75
2018-06-03T13:19:40,77
2018-06-03T13:21:20,77
2018-06-03T17:21:56,63
2018-06-03T17:28:17,58
2018-06-03T17:31:20,61
2018-06-03T17:38:26,60
2018-06-03T17:43:57,61
2018-06-03T17:45:59,61
2018-06-03T17:52:25,63
2018-06-03T17:58:10,60
2018-06-03T18:02:51,60
2018-06-03T18:13:18,62
2018-06-03T18:15:56,62
2018-06-03T18:21:03,95
2018-06-03T18:21:08,95
2018-06-03T18:21:09,95
2018-06-03T18:21:16,96
2018-06-03T18:21:20,98
2018-06-03T18:21:25,99
2018-06-03T18:21:30,99
2018-06-03T18:21:35,98
2018-06-03T18:22:18,99
2018-06-03T18:22:22,98
2018-06-03T18:22:29,97
2018-06-03T18:22:32,92
2018-06-03T18:22:35,91
2018-06-03T18:22:40,86
2018-06-03T18:22:49,89
2018-06-03T18:23:00,91
2018-06-03T18:23:05,84
2018-06-03T18:23:06,84
2018-06-03T18:23:15,83
2018-06-03T18:23:20,82
2018-06-03T18:23:21,82
2018-06-03T18:23:28,81
2018-06-03T18:23:31,80
2018-06-03T18:23:53,77
2018-06-03T18:23:59,76
2018-06-03T18:24:04,74
2018-06-03T18:24:05,74
2018-06-03T18:24:10,73
2018-06-03T18:24:15,73
2018-06-03T18:24:24,73
2018-06-03T18:24:35,71
2018-06-03T18:24:41,74
2018-06-03T18:24:46,73
2018-06-03T18:24:48,71
2018-06-03T18:24:56,72
2018-06-03T18:24:59,73
2018-06-03T18:25:02,73
2018-06-03T18:25:26,69
2018-06-03T18:25:30,69
2018-06-03T18:25:36,69
2018-06-03T18:25:41,69
2018-06-03T18:25:45,69
2018-06-03T18:25:47,69
2018-06-03T18:25:56,70
2018-06-03T18:26:18,72
2018-06-03T18:26:23,74
2018-06-03T18:26:28,73
2018-06-03T18:26:32,71
2018-06-03T18:26:34,71
2018-06-03T18:26:44,71
2018-06-03T18:26:47,71
2018-06-03T18:27:10,77
2018-06-03T18:27:14,74
2018-06-03T18:27:20,69
2018-06-03T18:27:22,69
2018-06-03T18:27:30,71
2018-06-03T18:27:33,72
2018-06-03T18:27:39,71
2018-06-03T18:27:42,71
2018-06-03T18:28:52,69
2018-06-03T18:28:57,68
2018-06-03T18:29:02,68
2018-06-03T18:29:07,68
2018-06-03T18:29:10,68
2018-06-03T18:29:14,68
2018-06-03T18:29:20,70
2018-06-03T18:29:25,70
2018-06-03T18:30:17,68
2018-06-03T18:31:41,70
2018-06-03T18:31:46,68
2018-06-03T18:31:48,68
2018-06-03T18:31:56,67
2018-06-03T18:31:20,66
2018-06-03T18:41:20,67
2018-06-03T19:09:12,89
2018-06-03T19:11:52,78
2018-06-03T18:46:10,67
2018-06-03T19:14:59,77
2018-06-03T19:20:15,74
2018-06-03T19:22:29,74
2018-06-03T19:27:57,72
2018-06-03T19:33:44,67
2018-06-03T19:36:31,64
2018-06-03T19:44:10,77
2018-06-03T19:48:30,76
2018-06-03T19:52:14,77
2018-06-03T19:59:34,80
2018-06-03T20:01:40,79
2018-06-03T20:06:00,80
2018-06-03T20:12:00,79
2018-06-03T20:18:56,81
2018-06-03T20:20:59,79
2018-06-03T20:26:30,81
2018-06-03T20:35:40,79
2018-06-03T20:37:57,79
2018-06-03T20:44:33,75
2018-06-03T20:47:54,76
2018-06-03T20:51:46,78
2018-06-03T20:59:22,77
2018-06-03T21:02:19,77
2018-06-03T21:06:22,75
2018-06-03T21:11:26,75
2018-06-03T21:18:29,75
2018-06-03T21:22:43,73
2018-06-03T21:29:37,73
2018-06-03T21:34:25,74
2018-06-03T21:39:07,73
2018-06-03T21:45:14,75
2018-06-03T21:46:41,73
2018-06-03T21:55:24,74
2018-06-03T22:00:00,71
2018-06-03T22:02:17,72
2018-06-03T22:10:24,73
2018-06-03T22:12:39,73
2018-06-03T22:16:23,71
2018-06-03T22:24:33,70
2018-06-03T22:28:24,71
2018-06-03T22:34:44,70
2018-06-03T22:36:21,68
2018-06-03T22:44:41,67
2018-06-03T22:48:48,67
2018-06-03T22:51:45,67
2018-06-03T22:58:50,69
2018-06-03T23:03:52,72
2018-06-03T23:07:21,69
2018-06-03T23:15:41,69
2018-06-03T23:17:24,68
2018-06-03T23:20:51,67
2018-06-03T23:28:10,66
2018-06-03T23:40:41,70
2018-06-03T23:44:42,71
2018-06-03T23:46:02,65
2018-06-03T23:51:23,65
2018-06-03T23:55:59,59
2018-06-04T00:03:03,59
2018-06-04T00:09:47,88
2018-06-04T00:09:51,63
2018-06-04T00:09:54,63
2018-06-04T00:10:02,57
2018-06-04T00:10:06,57
2018-06-04T00:10:08,57
2018-06-04T00:10:17,59
2018-06-04T00:10:22,59
2018-06-04T00:10:27,56
2018-06-04T00:10:31,58
2018-06-04T00:06:20,58
2018-06-04T00:12:36,71
2018-06-04T00:12:41,69
2018-06-04T00:12:46,69
2018-06-04T00:12:48,69
2018-06-04T00:12:52,68
2018-06-04T00:12:57,68
2018-06-04T00:13:02,68
2018-06-04T00:13:07,68
2018-06-04T00:14:10,64
2018-06-04T00:14:16,62
2018-06-04T00:14:21,59
2018-06-04T00:14:25,59
2018-06-04T00:14:27,59
2018-06-04T00:14:32,59
2018-06-04T00:14:42,62
2018-06-04T00:14:43,61
2018-06-04T00:14:48,61
2018-06-04T00:11:09,58
2018-06-04T00:16:12,59
2018-06-04T00:20:52,57
2018-06-04T00:25:59,56
2018-06-04T00:31:54,54
2018-06-04T00:36:05,54
2018-06-04T00:40:50,54
2018-06-04T00:46:22,55
2018-06-04T00:51:12,56
2018-06-04T00:56:18,55
2018-06-04T01:01:13,56
2018-06-04T01:05:49,60
2018-06-04T01:11:18,57
2018-06-04T01:15:56,58
2018-06-04T01:20:51,58
2018-06-04T01:26:07,58
2018-06-04T01:31:12,56
2018-06-04T01:35:58,56
2018-06-04T01:41:18,54
2018-06-04T01:47:13,55
2018-06-04T01:51:32,56
2018-06-04T01:55:56,56
2018-06-04T02:02:51,55
2018-06-04T02:06:32,56
2018-06-04T02:12:12,56
2018-06-04T02:16:54,58
2018-06-04T02:21:54,54
2018-06-04T02:26:35,54
2018-06-04T02:31:20,57
2018-06-04T02:36:06,73
2018-06-04T02:36:11,70
2018-06-04T02:36:17,67
2018-06-04T02:36:21,67
2018-06-04T02:36:24,67
2018-06-04T02:36:30,68
2018-06-04T02:36:33,68
2018-06-04T02:36:38,68
2018-06-04T02:36:43,68
2018-06-04T02:38:58,63
2018-06-04T02:41:58,57
2018-06-04T02:46:08,54
2018-06-04T02:51:08,55
2018-06-04T02:55:50,56
2018-06-04T03:00:51,55
2018-06-04T03:07:10,58
2018-06-04T03:10:53,59
2018-06-04T03:16:54,57
2018-06-04T03:20:49,57
2018-06-04T03:25:59,57
2018-06-04T03:32:05,56
2018-06-04T03:36:00,58
2018-06-04T03:41:12,57
2018-06-04T03:45:52,57
2018-06-04T03:51:13,56
2018-06-04T03:55:50,53
2018-06-04T04:01:30,54
2018-06-04T04:05:55,55
2018-06-04T04:11:11,56
2018-06-04T04:15:51,55
2018-06-04T04:24:07,63
2018-06-04T04:28:09,56
2018-06-04T04:30:49,54
2018-06-04T04:36:40,55
2018-06-04T04:41:30,56
2018-06-04T04:46:02,56
2018-06-04T04:51:16,54
2018-06-04T04:56:43,54
2018-06-04T05:00:53,54
2018-06-04T05:06:03,55
2018-06-04T05:10:49,55
2018-06-04T05:16:47,53
2018-06-04T05:21:11,55
2018-06-04T05:26:01,57
2018-06-04T05:31:17,56
2018-06-04T05:36:02,54
2018-06-04T05:40:58,54
2018-06-04T05:46:23,53
2018-06-04T05:51:20,54
2018-06-04T05:56:20,55
2018-06-04T06:00:56,54
2018-06-04T06:06:11,54
2018-06-04T06:11:08,53
2018-06-04T06:16:07,53
2018-06-04T06:21:08,53
2018-06-04T06:26:09,50
2018-06-04T06:32:05,56
2018-06-04T06:36:48,49
2018-06-04T06:41:26,72
2018-06-04T06:41:30,69
2018-06-04T06:41:32,68
2018-06-04T06:41:41,55
2018-06-04T06:41:46,52
2018-06-04T06:41:50,51
2018-06-04T06:41:54,50
2018-06-04T06:42:01,51
2018-06-04T06:42:02,50
2018-06-04T06:42:09,50
2018-06-04T06:40:52,49
2018-06-04T06:46:23,48
2018-06-04T06:51:33,46
2018-06-04T06:56:10,47
2018-06-04T07:04:51,65
2018-06-04T07:07:58,62
2018-06-04T07:11:06,65
2018-06-04T07:23:58,89
2018-06-04T07:19:09,67
2018-06-04T07:25:43,78
2018-06-04T07:28:26,78
2018-06-04T07:38:45,90
2018-06-04T07:34:17,83
2018-06-04T07:40:01,85
2018-06-04T07:41:32,75
2018-06-04T07:49:59,75
2018-06-04T07:57:12,82
2018-06-04T07:51:22,73
2018-06-04T08:05:41,78
2018-06-04T08:07:26,78
2018-06-04T08:11:58,79
2018-06-04T08:21:55,92
2018-06-04T08:27:59,86
2018-06-04T08:35:27,80
2018-06-04T08:40:04,81
2018-06-04T08:41:46,82
2018-06-04T08:50:46,80
2018-06-04T08:52:01,82
2018-06-04T08:57:32,79
2018-06-04T09:03:08,76
2018-06-04T09:09:03,76
2018-06-04T09:13:28,76
2018-06-04T09:18:56,80
2018-06-04T09:22:56,74
2018-06-04T09:29:03,72
2018-06-04T09:31:32,70
2018-06-04T09:38:53,69
2018-06-04T09:41:14,68
2018-06-04T09:47:28,69
2018-06-04T09:54:35,69
2018-06-04T09:57:06,67
2018-06-04T10:03:11,66
2018-06-04T10:08:52,67
2018-06-04T10:10:53,65
2018-06-04T10:17:32,66
2018-06-04T10:23:59,67
2018-06-04T10:25:54,66
2018-06-04T10:31:04,64
2018-06-04T10:37:24,64
2018-06-04T10:43:34,62
2018-06-04T10:49:38,60
2018-06-04T10:54:17,61
2018-06-04T10:56:23,60
2018-06-04T11:01:44,65
2018-06-04T11:07:14,61
2018-06-04T11:10:51,61
2018-06-04T11:18:00,61
2018-06-04T11:24:50,62
2018-06-04T11:26:05,59
2018-06-04T11:32:29,70
2018-06-04T11:37:22,66
2018-06-04T11:45:28,61
2018-06-04T11:50:03,67
2018-06-04T11:52:54,66
2018-06-04T11:56:55,59
2018-06-04T12:02:13,64
2018-06-04T12:07:50,64
2018-06-04T12:13:55,70
2018-06-04T12:16:13,68
2018-06-04T12:21:47,64
2018-06-04T12:25:48,69
2018-06-04T12:30:50,76
2018-06-04T12:40:27,68
2018-06-04T12:44:21,76
2018-06-04T12:49:27,74
2018-06-04T12:53:19,82
2018-06-04T12:58:44,76
2018-06-04T13:04:40,76
2018-06-04T13:09:19,71
2018-06-04T13:12:37,71
2018-06-04T13:17:15,72
2018-06-04T13:21:27,75
2018-06-04T13:33:59,74
2018-06-04T13:38:06,82
2018-06-04T13:43:34,73
2018-06-04T13:50:47,75
2018-06-04T13:51:52,76
2018-06-04T13:57:36,75
2018-06-04T14:04:05,76
2018-06-04T14:06:20,74
2018-06-04T14:15:38,81
2018-06-04T14:17:08,81
2018-06-04T14:25:03,82
2018-06-04T14:28:09,80
2018-06-04T14:32:55,79
2018-06-04T14:37:39,69
2018-06-04T14:42:52,68
2018-06-04T14:47:12,69
2018-06-04T14:53:37,46
2018-06-04T14:53:42,45
2018-06-04T14:53:43,45
2018-06-04T14:53:57,83
2018-06-04T14:54:00,83
2018-06-04T14:54:03,83
2018-06-04T14:54:12,82
2018-06-04T14:54:46,75
2018-06-04T14:54:51,74
2018-06-04T14:54:52,74
2018-06-04T14:54:57,74
2018-06-04T14:55:06,71
2018-06-04T14:55:08,71
2018-06-04T14:55:13,71
2018-06-04T14:55:23,74
2018-06-04T14:55:46,70
2018-06-04T14:55:51,69
2018-06-04T14:55:56,69
2018-06-04T14:56:01,71
2018-06-04T14:56:02,71
2018-06-04T14:56:07,71
2018-06-04T14:56:13,72
2018-06-04T14:50:52,82
2018-06-04T14:57:29,113
2018-06-04T14:58:08,69
2018-06-04T14:58:10,68
2018-06-04T14:58:17,88
2018-06-04T15:01:12,77
2018-06-04T15:01:17,75
2018-06-04T15:01:22,71
2018-06-04T15:01:27,72
2018-06-04T15:01:33,74
2018-06-04T15:01:36,73
2018-06-04T15:01:41,69
2018-06-04T15:01:44,68
2018-06-04T15:02:24,70
2018-06-04T15:02:27,68
2018-06-04T15:02:36,74
2018-06-04T15:02:42,73
2018-06-04T15:02:43,71
2018-06-04T15:02:52,74
2018-06-04T15:02:54,74
2018-06-04T15:03:01,71
2018-06-04T15:03:59,70
2018-06-04T15:06:41,66
2018-06-04T15:12:16,67
2018-06-04T15:18:35,69
2018-06-04T15:25:20,66
2018-06-04T15:29:27,62
2018-06-04T15:32:15,67
2018-06-04T15:39:55,66
2018-06-04T15:41:58,71
2018-06-04T15:46:10,68
2018-06-04T15:58:11,74
2018-06-04T16:02:01,69
2018-06-04T16:09:24,81
2018-06-04T16:13:26,93
2018-06-04T16:24:35,69
2018-06-04T16:30:36,67
2018-06-04T16:34:28,69
2018-06-04T16:35:58,68
2018-06-04T16:42:00,69
2018-06-04T16:46:55,76
2018-06-04T16:55:42,69
2018-06-04T16:59:42,66
2018-06-04T17:05:25,86
2018-06-04T17:17:18,54
2018-06-04T17:17:19,54
2018-06-04T17:17:39,70
2018-06-04T17:17:44,71
2018-06-04T17:17:49,73
2018-06-04T17:17:50,72
2018-06-04T17:18:05,69
2018-06-04T17:18:09,68
2018-06-04T17:18:13,67
2018-06-04T17:18:16,68
2018-06-04T17:18:22,69
2018-06-04T17:18:30,74
2018-06-04T17:18:34,74
2018-06-04T17:18:45,65
2018-06-04T17:18:48,67
2018-06-04T17:18:51,68
2018-06-04T17:19:00,74
2018-06-04T17:19:06,73
2018-06-04T17:19:07,73
2018-06-04T17:19:14,77
2018-06-04T17:21:20,78
2018-06-04T17:21:25,79
2018-06-04T17:21:29,79
2018-06-04T17:21:32,79
2018-06-04T17:21:36,79
2018-06-04T17:21:42,79
2018-06-04T17:21:51,78
2018-06-04T17:21:57,75
2018-06-04T17:25:22,82
2018-06-04T17:34:51,74
2018-06-04T17:37:23,74
2018-06-04T17:56:18,85
2018-06-04T17:42:19,76
2018-06-04T18:03:13,74
2018-06-04T18:15:22,79
2018-06-04T18:24:24,70
2018-06-04T18:29:14,73
2018-06-04T18:31:19,74
2018-06-04T18:38:25,75
2018-06-04T18:41:57,79
2018-06-04T18:46:20,74
2018-06-04T18:53:53,74
2018-06-04T18:55:58,75
2018-06-04T19:01:12,73
2018-06-04T19:07:54,77
2018-06-04T19:14:26,76
2018-06-04T19:19:20,72
2018-06-04T19:27:31,94
2018-06-04T19:23:52,85
2018-06-04T19:35:12,78
2018-06-04T19:38:03,73
2018-06-04T19:45:27,92
2018-06-04T19:47:08,70
2018-06-04T19:52:28,68
2018-06-04T20:03:39,71
2018-06-04T20:08:03,71
2018-06-04T20:11:54,66
2018-06-04T20:17:55,65
2018-06-04T20:24:11,70
2018-06-04T20:26:19,68
2018-06-04T20:32:53,66
2018-06-04T20:36:54,64
2018-06-04T20:42:59,68
2018-06-04T20:46:39,69
2018-06-04T20:51:00,68
2018-06-04T20:56:04,67
2018-06-04T21:01:52,67
2018-06-04T21:10:40,70
2018-06-04T21:13:18,68
2018-06-04T21:17:13,72
2018-06-04T21:25:28,71
2018-06-04T21:29:12,69
2018-06-04T21:31:26,70
2018-06-04T21:36:11,67
2018-06-04T21:40:52,67
2018-06-04T21:47:23,70
2018-06-04T21:51:19,63
2018-06-04T21:59:05,63
2018-06-04T22:01:25,64
2018-06-04T22:06:00,66
2018-06-04T22:10:57,67
2018-06-04T22:17:06,66
2018-06-04T22:21:41,64
2018-06-04T22:27:03,64
2018-06-04T22:32:24,66
2018-06-04T22:36:34,67
2018-06-04T22:41:31,64
2018-06-04T22:47:06,60
2018-06-04T22:53:02,68
2018-06-04T22:56:35,60
2018-06-04T23:02:27,61
2018-06-04T23:06:13,60
2018-06-04T23:11:26,60
2018-06-04T23:15:50,58
2018-06-04T23:21:02,59
2018-06-04T23:26:46,60
2018-06-04T23:31:56,58
2018-06-04T23:36:23,58
2018-06-04T23:54:48,86
2018-06-04T23:41:00,60
2018-06-05T01:22:07,76
2018-06-05T01:22:12,74
2018-06-05T01:22:17,69
2018-06-05T01:22:20,69
2018-06-05T01:22:28,69
2018-06-05T01:22:29,69
2018-06-05T01:22:34,70
2018-06-05T01:22:42,70
2018-06-05T01:22:45,70
2018-06-05T01:22:50,70
2018-06-05T01:23:06,77
2018-06-05T01:23:12,73
2018-06-05T01:23:17,66
2018-06-05T01:23:21,66
2018-06-05T01:23:23,68
2018-06-05T01:23:32,71
2018-06-05T01:23:38,72
2018-06-05T01:24:00,66
2018-06-05T01:25:58,65
2018-06-05T01:33:59,67
2018-06-05T01:34:05,63
2018-06-05T01:34:10,61
2018-06-05T01:34:15,61
2018-06-05T01:34:18,62
2018-06-05T01:34:22,62
2018-06-05T01:34:30,63
2018-06-05T01:34:32,63
2018-06-05T01:34:37,64
2018-06-05T01:31:48,64
2018-06-05T01:35:51,62
2018-06-05T01:40:51,61
2018-06-05T01:47:12,57
2018-06-05T01:51:02,58
2018-06-05T01:57:29,57
2018-06-05T02:00:59,58
2018-06-05T02:05:50,56
2018-06-05T02:10:55,56
2018-06-05T02:15:52,56
2018-06-05T02:21:27,55
2018-06-05T02:26:48,56
2018-06-05T02:30:53,57
2018-06-05T02:36:19,54
2018-06-05T02:41:39,52
2018-06-05T02:45:51,52
2018-06-05T02:52:51,52
2018-06-05T02:55:52,51
2018-06-05T03:01:17,51
2018-06-05T03:07:08,54
2018-06-05T03:11:23,53
2018-06-05T03:16:58,52
2018-06-05T03:21:27,52
2018-06-05T03:25:52,51
2018-06-05T03:31:23,51
2018-06-05T03:36:13,53
2018-06-05T03:45:05,52
2018-06-05T03:46:15,52
2018-06-05T03:51:01,53
2018-06-05T03:56:40,52
2018-06-05T04:01:52,52
2018-06-05T04:06:29,51
2018-06-05T04:11:04,51
2018-06-05T04:17:20,51
2018-06-05T04:23:25,50
2018-06-05T04:25:50,51
2018-06-05T04:30:52,52
2018-06-05T04:35:52,51
2018-06-05T04:41:13,50
2018-06-05T04:46:54,51
2018-06-05T04:51:44,50
2018-06-05T04:55:49,50
2018-06-05T05:03:31,50
2018-06-05T05:05:51,49
2018-06-05T05:11:47,52
2018-06-05T05:17:31,58
2018-06-05T05:22:03,51
2018-06-05T05:25:53,51
2018-06-05T05:31:20,51
2018-06-05T05:36:46,52
2018-06-05T05:42:16,50
2018-06-05T05:46:06,51
2018-06-05T05:51:02,52
2018-06-05T05:56:07,51
2018-06-05T06:02:06,49
2018-06-05T06:05:49,49
2018-06-05T06:10:55,52
2018-06-05T06:15:55,52
2018-06-05T06:21:47,51
2018-06-05T06:27:38,50
2018-06-05T06:31:03,50
2018-06-05T06:37:34,50
2018-06-05T06:40:49,50
2018-06-05T06:47:31,49
2018-06-05T06:52:11,48
2018-06-05T06:55:51,50
2018-06-05T07:02:07,51
2018-06-05T07:06:43,50
2018-06-05T07:11:13,49
2018-06-05T07:18:06,50
2018-06-05T07:21:05,49
2018-06-05T07:25:50,49
2018-06-05T07:32:12,51
2018-06-05T07:36:47,62
2018-06-05T07:42:27,85
2018-06-05T07:42:32,86
2018-06-05T07:42:37,85
2018-06-05T07:42:42,84
2018-06-05T07:42:43,84
2018-06-05T07:42:48,84
2018-06-05T07:42:53,84
2018-06-05T07:42:58,83
2018-06-05T07:43:03,84
2018-06-05T07:43:12,82
2018-06-05T07:43:18,79
2018-06-05T07:45:22,82
2018-06-05T07:45:25,82
